timestamp,open,high,low,close,volume
2023-01-01 06:50:00,19725.21,19801.66,19736.71,19769.19,4828.9724
2023-01-01 06:55:00,19769.19,19778.86,19729.18,19754.02,6230.3286
2023-01-01 07:00:00,19754.02,19769.39,19691.16,19730.28,5013.1212
2023-01-01 07:05:00,19730.28,19739.25,19692.01,19715.63,11027.6909
2023-01-01 07:10:00,19715.63,19754.51,19731.32,19742.92,7819.7954
2023-01-01 07:15:00,19742.92,19770.5,19735.2,19752.85,4892.7584
2023-01-01 07:20:00,19752.85,19760.14,19714.58,19737.36,5597.1536
2023-01-01 07:25:00,19737.36,19767.28,19738.23,19752.76,5868.764
2023-01-01 07:30:00,19752.76,19793.79,19717.88,19755.83,6260.2773
2023-01-01 07:35:00,19755.83,19817.41,19752.11,19784.76,1643.5358
2023-01-01 07:40:00,19784.76,19781.97,19746.29,19764.13,4101.4023
2023-01-01 07:45:00,19764.13,19782.0,19727.23,19754.62,2016.9395
2023-01-01 07:50:00,19754.62,19774.43,19711.96,19743.2,10582.6227
2023-01-01 07:55:00,19743.2,19737.77,19662.44,19700.1,4738.5681
2023-01-01 08:00:00,19700.1,19744.97,19673.13,19709.05,4376.4599
2023-01-01 08:05:00,19709.05,19742.06,19691.87,19716.97,8417.5863
2023-01-01 08:10:00,19716.97,19750.08,19684.55,19717.31,6332.1485
2023-01-01 08:15:00,19717.31,19737.05,19684.1,19710.58,2496.9351
2023-01-01 08:20:00,19710.58,19695.11,19642.83,19668.97,4710.064
2023-01-01 08:25:00,19668.97,19669.97,19643.55,19656.76,4019.4478
2023-01-01 08:30:00,19656.76,19660.39,19633.31,19646.85,1725.514
2023-01-01 08:35:00,19646.85,19648.82,19598.02,19623.42,3248.1285
2023-01-01 08:40:00,19623.42,19636.59,19601.15,19618.87,4402.2709
2023-01-01 08:45:00,19618.87,19641.4,19620.53,19630.96,4587.2199
2023-01-01 08:50:00,19630.96,19717.97,19655.59,19686.78,2019.6129
2023-01-01 08:55:00,19686.78,19702.94,19681.32,19692.13,9808.4482
2023-01-01 09:00:00,19692.13,19727.38,19672.5,19699.94,4622.7182
2023-01-01 09:05:00,19699.94,19723.71,19672.15,19697.93,5026.7647
2023-01-01 09:10:00,19697.93,19679.88,19603.15,19641.52,6250.3015
2023-01-01 09:15:00,19641.52,19665.02,19616.85,19640.93,3063.0127
2023-01-01 09:20:00,19640.93,19654.6,19631.21,19642.9,6462.7719
2023-01-01 09:25:00,19642.9,19741.99,19689.64,19715.81,3943.229
2023-01-01 09:30:00,19715.81,19745.04,19675.6,19710.32,2869.9465
2023-01-01 09:35:00,19710.32,19758.78,19680.09,19719.44,6933.1428
2023-01-01 09:40:00,19719.44,19741.2,19696.02,19718.61,12028.1416
2023-01-01 09:45:00,19718.61,19703.57,19664.97,19684.27,7592.359
2023-01-01 09:50:00,19684.27,19754.91,19681.56,19718.24,8550.8548
2023-01-01 09:55:00,19718.24,19756.22,19725.15,19740.69,3596.1591
2023-01-01 10:00:00,19740.69,19792.45,19736.19,19764.32,1884.5195
2023-01-01 10:05:00,19764.32,19759.46,19715.7,19737.58,12017.0591
2023-01-01 10:10:00,19737.58,19790.46,19768.24,19779.35,16860.1636
2023-01-01 10:15:00,19779.35,19758.15,19717.85,19738.0,12402.881
2023-01-01 10:20:00,19738.0,19773.32,19737.84,19755.58,4017.9554
2023-01-01 10:25:00,19755.58,19851.1,19790.49,19820.8,2458.2854
2023-01-01 10:30:00,19820.8,19829.63,19753.5,19791.57,2593.0508
2023-01-01 10:35:00,19791.57,19792.8,19757.12,19774.96,1789.6234
2023-01-01 10:40:00,19774.96,19812.08,19744.15,19778.11,4608.1089
2023-01-01 10:45:00,19778.11,19774.9,19751.86,19763.38,12879.688
2023-01-01 10:50:00,19763.38,19743.44,19691.89,19717.66,4514.2865
2023-01-01 10:55:00,19717.66,19731.83,19707.94,19719.89,5892.2531
2023-01-01 11:00:00,19719.89,19726.11,19651.26,19688.68,11218.9341
2023-01-01 11:05:00,19688.68,19735.37,19670.37,19702.87,3856.606
2023-01-01 11:10:00,19702.87,19705.17,19646.66,19675.92,16669.2148
2023-01-01 11:15:00,19675.92,19756.15,19687.68,19721.91,16240.3903
2023-01-01 11:20:00,19721.91,19727.93,19669.97,19698.95,4542.9561
2023-01-01 11:25:00,19698.95,19728.1,19651.17,19689.63,3475.4507
2023-01-01 11:30:00,19689.63,19744.84,19682.9,19713.87,7467.7037
2023-01-01 11:35:00,19713.87,19714.84,19640.57,19677.7,3989.7547
2023-01-01 11:40:00,19677.7,19709.73,19659.51,19684.62,2455.4538
2023-01-01 11:45:00,19684.62,19736.77,19710.12,19723.45,10601.4196
2023-01-01 11:50:00,19723.45,19701.57,19650.72,19676.14,10197.1998
2023-01-01 11:55:00,19676.14,19695.38,19668.2,19681.79,5395.4267
2023-01-01 12:00:00,19681.79,19717.01,19662.32,19689.66,2303.7215
2023-01-01 12:05:00,19689.66,19737.09,19688.84,19712.96,2350.2671
2023-01-01 12:10:00,19712.96,19704.83,19648.4,19676.62,5241.3667
2023-01-01 12:15:00,19676.62,19647.99,19627.76,19637.88,3641.2321
2023-01-01 12:20:00,19637.88,19669.03,19637.89,19653.46,4005.1818
2023-01-01 12:25:00,19653.46,19686.73,19638.09,19662.41,9074.0856
2023-01-01 12:30:00,19662.41,19707.88,19632.12,19670.0,7630.4919
2023-01-01 12:35:00,19670.0,19701.58,19659.25,19680.42,11236.0834
2023-01-01 12:40:00,19680.42,19682.9,19638.2,19660.55,2712.5002
2023-01-01 12:45:00,19660.55,19698.52,19636.68,19667.6,4000.1417
2023-01-01 12:50:00,19667.6,19704.1,19648.78,19676.44,7749.5419
2023-01-01 12:55:00,19676.44,19674.21,19636.93,19655.57,6430.7536
2023-01-01 13:00:00,19655.57,19732.85,19688.85,19710.85,12325.5328
2023-01-01 13:05:00,19710.85,19741.37,19708.76,19725.06,6325.3587
2023-01-01 13:10:00,19725.06,19728.42,19651.67,19690.04,14896.2601
2023-01-01 13:15:00,19690.04,19723.36,19695.92,19709.64,6795.4645
2023-01-01 13:20:00,19709.64,19701.86,19660.22,19681.04,9295.6374
2023-01-01 13:25:00,19681.04,19715.1,19693.87,19704.49,4047.6471
2023-01-01 13:30:00,19704.49,19755.4,19722.52,19738.96,4957.0809
2023-01-01 13:35:00,19738.96,19747.81,19681.94,19714.87,8489.3409
2023-01-01 13:40:00,19714.87,19759.41,19727.75,19743.58,12936.2264
2023-01-01 13:45:00,19743.58,19768.26,19743.76,19756.01,7612.4639
2023-01-01 13:50:00,19756.01,19804.55,19756.61,19780.58,4675.5259
2023-01-01 13:55:00,19780.58,19847.35,19826.92,19837.14,11230.6398
2023-01-01 14:00:00,19837.14,19842.47,19817.6,19830.04,1319.2423
2023-01-01 14:05:00,19830.04,19841.73,19773.93,19807.83,2093.6397
2023-01-01 14:10:00,19807.83,19814.4,19748.83,19781.61,7398.1151
2023-01-01 14:15:00,19781.61,19794.62,19720.62,19757.62,4956.549
2023-01-01 14:20:00,19757.62,19790.73,19720.33,19755.53,7067.8258
2023-01-01 14:25:00,19755.53,19795.98,19735.7,19765.84,5108.4153
2023-01-01 14:30:00,19765.84,19785.68,19762.8,19774.24,6922.7434
2023-01-01 14:35:00,19774.24,19832.14,19765.84,19798.99,3015.0096
2023-01-01 14:40:00,19798.99,19834.59,19764.57,19799.58,6920.8346
2023-01-01 14:45:00,19799.58,19876.7,19809.29,19842.99,8925.3312
2023-01-01 14:50:00,19842.99,19860.36,19810.27,19835.31,10222.3355
2023-01-01 14:55:00,19835.31,19933.53,19899.7,19916.61,16450.8525
2023-01-01 15:00:00,19916.61,19970.76,19900.27,19935.51,5689.9632
2023-01-01 15:05:00,19935.51,19941.77,19878.42,19910.1,5792.6587
2023-01-01 15:10:00,19910.1,19917.52,19839.15,19878.34,1970.6063
2023-01-01 15:15:00,19878.34,19907.52,19878.34,19892.93,3572.9725
2023-01-01 15:20:00,19892.93,19903.13,19869.78,19886.46,4377.1397
2023-01-01 15:25:00,19886.46,19924.25,19891.69,19907.97,9229.7914
2023-01-01 15:30:00,19907.97,19955.95,19888.66,19922.3,3406.3592
2023-01-01 15:35:00,19922.3,19935.87,19904.78,19920.33,7925.2093
2023-01-01 15:40:00,19920.33,19907.18,19883.3,19895.24,4909.9889
2023-01-01 15:45:00,19895.24,19889.94,19810.62,19850.28,4419.1345
2023-01-01 15:50:00,19850.28,19847.85,19826.53,19837.19,5706.3586
2023-01-01 15:55:00,19837.19,19897.7,19828.07,19862.89,3886.6628
2023-01-01 16:00:00,19862.89,19890.29,19848.64,19869.47,3799.321
2023-01-01 16:05:00,19869.47,19867.52,19797.62,19832.57,1767.159
2023-01-01 16:10:00,19832.57,19864.34,19811.5,19837.92,4235.3764
2023-01-01 16:15:00,19837.92,19886.36,19812.82,19849.59,3684.9753
2023-01-01 16:20:00,19849.59,19860.94,19786.04,19823.49,3606.2056
2023-01-01 16:25:00,19823.49,19838.44,19818.07,19828.26,6311.4697
2023-01-01 16:30:00,19828.26,19842.35,19818.03,19830.19,7296.7124
2023-01-01 16:35:00,19830.19,19813.75,19779.08,19796.42,5649.4682
2023-01-01 16:40:00,19796.42,19837.03,19777.45,19807.24,8930.6916
2023-01-01 16:45:00,19807.24,19860.44,19787.78,19824.11,6941.9442
2023-01-01 16:50:00,19824.11,19880.17,19832.91,19856.54,4117.3552
2023-01-01 16:55:00,19856.54,19916.2,19860.1,19888.15,3723.0043
2023-01-01 17:00:00,19888.15,19862.83,19831.76,19847.29,5929.4892
2023-01-01 17:05:00,19847.29,19853.43,19785.75,19819.59,6934.4725
2023-01-01 17:10:00,19819.59,19873.8,19796.41,19835.11,11369.693
2023-01-01 17:15:00,19835.11,19868.52,19832.67,19850.6,10043.7299
2023-01-01 17:20:00,19850.6,19890.82,19841.46,19866.14,3551.4676
2023-01-01 17:25:00,19866.14,19994.05,19968.91,19981.48,4622.9866
2023-01-01 17:30:00,19981.48,20025.57,19972.02,19998.8,7351.14
2023-01-01 17:35:00,19998.8,20058.22,20007.97,20033.09,9328.2123
2023-01-01 17:40:00,20033.09,20076.36,20047.6,20061.98,8633.2964
2023-01-01 17:45:00,20061.98,20105.15,20058.44,20081.79,4729.966
2023-01-01 17:50:00,20081.79,20092.59,20052.4,20072.5,2315.9758
2023-01-01 17:55:00,20072.5,20121.34,20069.79,20095.56,2699.0042
2023-01-01 18:00:00,20095.56,20100.15,20044.81,20072.48,5788.2201
2023-01-01 18:05:00,20072.48,20075.84,20055.27,20065.55,6035.0254
2023-01-01 18:10:00,20065.55,20084.07,20018.24,20051.15,2542.2184
2023-01-01 18:15:00,20051.15,20085.29,20022.34,20053.81,5047.9715
2023-01-01 18:20:00,20053.81,20144.88,20102.65,20123.76,7177.7024
2023-01-01 18:25:00,20123.76,20079.31,20056.05,20067.68,2463.3168
2023-01-01 18:30:00,20067.68,20121.34,20055.76,20088.55,9537.6111
2023-01-01 18:35:00,20088.55,20078.94,20001.48,20040.21,3918.567
2023-01-01 18:40:00,20040.21,20043.46,20009.0,20026.23,10452.2011
2023-01-01 18:45:00,20026.23,20078.93,20039.4,20059.17,3568.5996
2023-01-01 18:50:00,20059.17,20076.87,20045.74,20061.3,2654.5348
2023-01-01 18:55:00,20061.3,20056.45,20001.75,20029.1,3733.5612
2023-01-01 19:00:00,20029.1,20022.47,19993.17,20007.82,4642.0489
2023-01-01 19:05:00,20007.82,20049.14,20007.71,20028.43,3892.9093
2023-01-01 19:10:00,20028.43,20037.62,19975.78,20006.7,4317.359
2023-01-01 19:15:00,20006.7,20040.21,19986.57,20013.39,6005.1883
2023-01-01 19:20:00,20013.39,20036.57,19993.35,20014.96,4435.0421
2023-01-01 19:25:00,20014.96,20018.21,19973.01,19995.61,4723.6286
2023-01-01 19:30:00,19995.61,20087.16,20033.27,20060.22,1762.457
2023-01-01 19:35:00,20060.22,20089.72,20069.29,20079.5,6216.8511
2023-01-01 19:40:00,20079.5,20031.17,20006.43,20018.8,4658.6362
2023-01-01 19:45:00,20018.8,20061.08,19988.12,20024.6,12915.4014
2023-01-01 19:50:00,20024.6,20017.27,19992.59,20004.93,2796.8831
2023-01-01 19:55:00,20004.93,20061.98,19999.47,20030.73,1660.747
2023-01-01 20:00:00,20030.73,20044.74,19969.51,20007.13,7121.2681
2023-01-01 20:05:00,20007.13,20022.01,19985.76,20003.89,6050.6211
2023-01-01 20:10:00,20003.89,20040.38,19998.11,20019.24,2683.6691
2023-01-01 20:15:00,20019.24,20072.59,20018.33,20045.46,1962.8458
2023-01-01 20:20:00,20045.46,20046.07,19973.13,20009.6,12362.6862
2023-01-01 20:25:00,20009.6,20038.02,19961.51,19999.76,11481.2005
2023-01-01 20:30:00,19999.76,20017.88,19953.56,19985.72,1104.9175
2023-01-01 20:35:00,19985.72,19978.92,19953.77,19966.34,3733.3685
2023-01-01 20:40:00,19966.34,20049.59,19989.38,20019.49,13339.9055
2023-01-01 20:45:00,20019.49,20054.2,20009.51,20031.85,3693.6207
2023-01-01 20:50:00,20031.85,20018.32,19970.09,19994.2,3661.5164
2023-01-01 20:55:00,19994.2,20033.44,20010.46,20021.95,4147.8458
2023-01-01 21:00:00,20021.95,20101.79,20070.19,20085.99,2508.5541
2023-01-01 21:05:00,20085.99,20151.23,20083.41,20117.32,1767.1698
2023-01-01 21:10:00,20117.32,20095.43,20048.02,20071.72,9242.1367
2023-01-01 21:15:00,20071.72,20076.45,20038.25,20057.35,1626.5848
2023-01-01 21:20:00,20057.35,20117.33,20074.08,20095.7,5700.8061
2023-01-01 21:25:00,20095.7,20110.35,20038.82,20074.58,8366.1384
2023-01-01 21:30:00,20074.58,20120.77,20055.54,20088.15,2057.5356
2023-01-01 21:35:00,20088.15,20129.98,20093.44,20111.71,2822.6712
2023-01-01 21:40:00,20111.71,20097.55,20070.38,20083.97,10177.2235
2023-01-01 21:45:00,20083.97,20100.01,20064.74,20082.37,6766.4715
2023-01-01 21:50:00,20082.37,20022.77,19947.58,19985.17,3393.5389
2023-01-01 21:55:00,19985.17,19982.07,19927.3,19954.69,10110.6985
2023-01-01 22:00:00,19954.69,19973.26,19921.39,19947.33,10136.737
2023-01-01 22:05:00,19947.33,19937.99,19882.46,19910.23,5775.7975
2023-01-01 22:10:00,19910.23,19980.18,19938.3,19959.24,2863.7976
2023-01-01 22:15:00,19959.24,19950.74,19882.6,19916.67,3835.0233
2023-01-01 22:20:00,19916.67,19929.3,19878.15,19903.72,5836.1817
2023-01-01 22:25:00,19903.72,19921.27,19894.39,19907.83,4388.9404
2023-01-01 22:30:00,19907.83,19964.95,19937.27,19951.11,8633.2327
2023-01-01 22:35:00,19951.11,19934.37,19882.4,19908.39,1962.8162
2023-01-01 22:40:00,19908.39,19981.34,19905.36,19943.35,2005.0853
2023-01-01 22:45:00,19943.35,19963.05,19924.66,19943.86,5478.1496
2023-01-01 22:50:00,19943.86,19950.65,19878.78,19914.72,3659.4691
2023-01-01 22:55:00,19914.72,19961.53,19895.92,19928.72,3373.7185
2023-01-01 23:00:00,19928.72,19952.25,19917.5,19934.87,1701.3307
2023-01-01 23:05:00,19934.87,19928.18,19906.09,19917.13,4972.7461
2023-01-01 23:10:00,19917.13,19932.42,19906.42,19919.42,4761.6377
2023-01-01 23:15:00,19919.42,19939.82,19876.4,19908.11,7274.1874
2023-01-01 23:20:00,19908.11,19927.62,19895.78,19911.7,5122.2224
2023-01-01 23:25:00,19911.7,19952.75,19910.62,19931.68,4538.889
2023-01-01 23:30:00,19931.68,20004.38,19954.33,19979.36,9958.6857
2023-01-01 23:35:00,19979.36,19974.17,19910.82,19942.49,2236.1695
2023-01-01 23:40:00,19942.49,20020.01,19993.2,20006.6,6780.6858
2023-01-01 23:45:00,20006.6,19970.44,19926.17,19948.31,1803.1884
2023-01-01 23:50:00,19948.31,19968.45,19919.48,19943.97,2971.9776
2023-01-01 23:55:00,19943.97,19987.95,19935.6,19961.77,2374.176
2023-01-02 00:00:00,19961.77,20004.89,19935.89,19970.39,7857.0423
2023-01-02 00:05:00,19970.39,19967.06,19936.83,19951.94,4725.6191
2023-01-02 00:10:00,19951.94,19980.06,19911.77,19945.91,4875.1105
2023-01-02 00:15:00,19945.91,19962.05,19900.69,19931.37,2529.9636
2023-01-02 00:20:00,19931.37,19940.52,19887.39,19913.96,4105.915
2023-01-02 00:25:00,19913.96,19970.44,19908.66,19939.55,3108.5785
2023-01-02 00:30:00,19939.55,19972.74,19928.12,19950.43,6186.1797
2023-01-02 00:35:00,19950.43,19944.01,19915.8,19929.9,2711.7388
2023-01-02 00:40:00,19929.9,19986.92,19927.11,19957.02,10914.8183
2023-01-02 00:45:00,19957.02,19992.11,19940.72,19966.42,1798.3983
2023-01-02 00:50:00,19966.42,20020.14,19961.81,19990.98,3029.3038
2023-01-02 00:55:00,19990.98,20030.22,19989.92,20010.07,13444.4318
2023-01-02 01:00:00,20010.07,20022.58,19948.22,19985.4,3785.4375
2023-01-02 01:05:00,19985.4,19996.39,19941.23,19968.81,2232.9365
2023-01-02 01:10:00,19968.81,20003.97,19978.85,19991.41,5605.1603
2023-01-02 01:15:00,19991.41,20033.43,19986.41,20009.92,3695.1065
2023-01-02 01:20:00,20009.92,20042.2,19976.79,20009.49,2976.424
2023-01-02 01:25:00,20009.49,20047.06,19979.37,20013.21,2546.506
2023-01-02 01:30:00,20013.21,20076.71,20026.91,20051.81,25874.7835
2023-01-02 01:35:00,20051.81,20071.13,19997.32,20034.22,4226.2437
2023-01-02 01:40:00,20034.22,20068.95,20032.79,20050.87,1547.9079
2023-01-02 01:45:00,20050.87,20067.36,20022.62,20044.99,12042.8434
2023-01-02 01:50:00,20044.99,20075.68,20001.62,20038.65,7091.4318
2023-01-02 01:55:00,20038.65,20108.92,20034.88,20071.9,3102.986
2023-01-02 02:00:00,20071.9,20127.69,20066.25,20096.97,2807.7214
2023-01-02 02:05:00,20096.97,20157.7,20085.72,20121.71,7361.9762
2023-01-02 02:10:00,20121.71,20174.12,20148.59,20161.35,4238.0096
2023-01-02 02:15:00,20161.35,20198.43,20125.95,20162.19,1547.5268
2023-01-02 02:20:00,20162.19,20202.82,20163.23,20183.03,14362.0412
2023-01-02 02:25:00,20183.03,20189.32,20158.35,20173.84,3788.0465
2023-01-02 02:30:00,20173.84,20201.19,20166.51,20183.85,12056.305
2023-01-02 02:35:00,20183.85,20202.85,20157.37,20180.11,10583.6007
2023-01-02 02:40:00,20180.11,20200.95,20165.55,20183.25,2695.649
2023-01-02 02:45:00,20183.25,20221.29,20181.66,20201.48,9135.4152
2023-01-02 02:50:00,20201.48,20191.08,20162.73,20176.9,3324.6992
2023-01-02 02:55:00,20176.9,20259.64,20221.42,20240.53,1603.5571
2023-01-02 03:00:00,20240.53,20237.67,20182.76,20210.21,3809.4538
2023-01-02 03:05:00,20210.21,20197.1,20150.18,20173.64,6239.0456
2023-01-02 03:10:00,20173.64,20229.53,20188.3,20208.92,3723.2716
2023-01-02 03:15:00,20208.92,20265.9,20200.36,20233.13,4087.8359
2023-01-02 03:20:00,20233.13,20289.55,20215.02,20252.28,9760.8974
2023-01-02 03:25:00,20252.28,20304.73,20238.44,20271.58,5239.0548
2023-01-02 03:30:00,20271.58,20291.65,20251.18,20271.42,2963.1881
2023-01-02 03:35:00,20271.42,20277.08,20211.62,20244.35,7489.207
2023-01-02 03:40:00,20244.35,20261.6,20232.12,20246.86,5533.6634
2023-01-02 03:45:00,20246.86,20240.57,20212.44,20226.5,1082.5094
2023-01-02 03:50:00,20226.5,20276.94,20235.68,20256.31,6355.0926
2023-01-02 03:55:00,20256.31,20286.71,20217.39,20252.05,6217.3387
2023-01-02 04:00:00,20252.05,20244.78,20209.6,20227.19,4974.4629
2023-01-02 04:05:00,20227.19,20229.67,20205.62,20217.64,8391.8842
2023-01-02 04:10:00,20217.64,20244.48,20216.26,20230.37,3283.1672
2023-01-02 04:15:00,20230.37,20249.62,20177.33,20213.47,6014.3278
2023-01-02 04:20:00,20213.47,20218.05,20159.47,20188.76,1919.5084
2023-01-02 04:25:00,20188.76,20214.11,20178.58,20196.34,6274.5323
2023-01-02 04:30:00,20196.34,20230.9,20177.04,20203.97,15864.4465
2023-01-02 04:35:00,20203.97,20214.88,20162.74,20188.81,2705.6195
2023-01-02 04:40:00,20188.81,20204.68,20144.83,20174.76,3115.4183
2023-01-02 04:45:00,20174.76,20199.13,20164.83,20181.98,3209.8861
2023-01-02 04:50:00,20181.98,20174.57,20102.21,20138.39,5313.4623
2023-01-02 04:55:00,20138.39,20115.5,20076.75,20096.12,2597.1715
2023-01-02 05:00:00,20096.12,20105.62,20043.74,20074.68,6328.0564
2023-01-02 05:05:00,20074.68,20078.97,20057.93,20068.45,8169.0179
2023-01-02 05:10:00,20068.45,20099.28,20056.75,20078.01,6772.3832
2023-01-02 05:15:00,20078.01,20143.38,20102.02,20122.7,1700.9645
2023-01-02 05:20:00,20122.7,20175.3,20122.3,20148.8,8929.3653
2023-01-02 05:25:00,20148.8,20156.44,20131.9,20144.17,8625.0018
2023-01-02 05:30:00,20144.17,20177.74,20109.85,20143.8,8087.677
2023-01-02 05:35:00,20143.8,20130.36,20097.1,20113.73,6146.9134
2023-01-02 05:40:00,20113.73,20143.86,20082.89,20113.37,5608.9207
2023-01-02 05:45:00,20113.37,20139.14,20070.59,20104.87,9131.0287
2023-01-02 05:50:00,20104.87,20141.81,20087.79,20114.8,15585.6842
